url,artist,name,artist_pop,track_pop,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,bpm,time_signature,duration_ms,app,release_date,image,songplay,C1,M1,K1,mode,key,camelot,
spotify:track:7aonAWn0J0AJ47ZU9WHCXC,Sub Urban,INFERNO,67,71,0.82,0.611,-5.02,0.122,0.0766,2.5E-05,0.0684,0.637,127.883,4,133134,tiktok,8/13/2021,https://i.scdn.co/image/ab67616d0000b27309c398b31c366c6fa92c0732,https://p.scdn.co/mp3-preview/ccbb2e1221e24d1cb7e4d5f7ef5aba80db99913a?cid=774b29d4f13844c495f206cafdad9c86,9A,0,9,10,A,10A,
spotify:track:02MWAaffLxlfxAUY7c5dvx,Glass Animals,Heat Waves,77,86,0.761,0.525,-6.9,0.0944,0.44,0.0000067,0.0921,0.531,80.87,4,238805,spotify,8/6/2020,https://i.scdn.co/image/ab67616d0000b2739e495fb707973f3390850eea,https://p.scdn.co/mp3-preview/1ac449e52145d1c44dc4346afdb2d8b70e93969b?cid=774b29d4f13844c495f206cafdad9c86,11B,1,11,12,B,12B,
spotify:track:5PjdY0CKGZdEuoNab3yDmX,"The Kid LAROI, Justin Bieber",STAY (with Justin Bieber),80,85,0.591,0.764,-5.484,0.0483,0.0383,0,0.103,0.478,169.928,4,141806,spotify,7/23/2021,https://i.scdn.co/image/ab67616d0000b2738e6551a2944764bc8e33a960,https://p.scdn.co/mp3-preview/40a8daf1f3cbb5c6363e68de859ba4af3377344c?cid=774b29d4f13844c495f206cafdad9c86,1B,1,1,2,B,2B,
spotify:track:3IAfUEeaXRX9s9UdKOJrFI,Anitta,Envolver,78,81,0.812,0.736,-5.421,0.0833,0.152,0.0025,0.0914,0.396,91.993,4,193806,spotify,11/11/2021,https://i.scdn.co/image/ab67616d0000b27332f29a61d5e3c3bb3c7ae510,https://p.scdn.co/mp3-preview/784196314fb6965fbe3a326ff543c8dd6e944ab4?cid=774b29d4f13844c495f206cafdad9c86,4A,0,4,5,A,5A,
spotify:track:1HhNoOuqm1a5MXYEgAFl8o,"Imagine Dragons, JID, Arcane, League of Legends",Enemy (with JID) - from the series Arcane League of Legends,87,81,0.728,0.783,-4.424,0.266,0.237,0,0.434,0.555,77.011,4,173381,spotify,9/3/2021,https://i.scdn.co/image/ab67616d0000b273d9b35d1c4d15c9de88b754a7,,11A,0,11,12,A,12A,
spotify:track:4fouWK6XVHhzl78KzQ1UjL,GAYLE,abcdefu,69,84,0.695,0.54,-5.692,0.0493,0.299,0,0.367,0.415,121.932,4,168602,spotify,8/13/2021,https://i.scdn.co/image/ab67616d0000b2732842f743ebd32235bceb43d3,https://p.scdn.co/mp3-preview/83c53804d9a84bee1cca941679370f0541dd4ca2?cid=774b29d4f13844c495f206cafdad9c86,4B,1,4,5,B,5B,
spotify:track:7rglLriMNBPAyuJOMGwi39,"Elton John, Dua Lipa, PNAU",Cold Heart - PNAU Remix,83,70,0.795,0.8,-6.32,0.0309,0.0354,0.0001,0.0915,0.934,116.032,4,202735,spotify,10/22/2021,https://i.scdn.co/image/ab67616d0000b273523458c391fe8180a19a1069,https://p.scdn.co/mp3-preview/f0fe18f93a65ac4abc573c2dfea006273139ead5?cid=774b29d4f13844c495f206cafdad9c86,1B,1,1,2,B,2B,
spotify:track:1ri9ZUkBJVFUdgwzCnfcYs,"Becky G, KAROL G",MAMIII,78,83,0.843,0.7,-3.563,0.0803,0.0934,0,0.14,0.899,93.991,4,226088,spotify,2/10/2022,https://i.scdn.co/image/ab67616d0000b27372babf690675fe969470e8ee,https://p.scdn.co/mp3-preview/a2748f563c888258e379756cdc94922b9c7c9cde?cid=774b29d4f13844c495f206cafdad9c86,4A,0,4,5,A,5A,
spotify:track:5Z9KJZvQzH6PFmb8SNkxuk,"Lil Nas X, Jack Harlow",INDUSTRY BABY (feat. Jack Harlow),81,80,0.741,0.691,-7.395,0.0672,0.0221,0,0.0476,0.892,150.087,4,212353,spotify,9/17/2021,https://i.scdn.co/image/ab67616d0000b273be82673b5f79d9658ec0a9fd,https://p.scdn.co/mp3-preview/31e16e1bc7aad79a7785b12d6f34421943080b5b?cid=774b29d4f13844c495f206cafdad9c86,10A,0,10,11,A,11A,
spotify:track:6mmPpaltUZK7xjNlBPQQ0p,"Rauw Alejandro, Chencho Corleone",Desesperados,88,83,0.869,0.694,-3.35,0.0783,0.356,0.0012,0.0878,0.511,90.02,4,224997,spotify,12/10/2021,https://i.scdn.co/image/ab67616d0000b273d9525f27b0a9e25b1fa21230,https://p.scdn.co/mp3-preview/b260f6e456d7fe4a3820da435eb33c981ea39079?cid=774b29d4f13844c495f206cafdad9c86,1A,0,1,2,A,2A,
spotify:track:50nfwKoDiSYg8zOCREWAm5,Ed Sheeran,Shivers,89,86,0.788,0.859,-2.724,0.0856,0.281,0,0.0424,0.822,141.02,4,207853,spotify,10/29/2021,https://i.scdn.co/image/ab67616d0000b273ef24c3fdbf856340d55cfeb2,https://p.scdn.co/mp3-preview/172691039b5878c61caa8079515b16b6ee91dcc9?cid=774b29d4f13844c495f206cafdad9c86,2B,1,2,3,B,3B,
spotify:track:6Uj1ctrBOjOas8xZXGqKk4,Doja Cat,Woman,86,87,0.824,0.764,-4.175,0.0854,0.0888,0.0029,0.117,0.881,107.998,4,172627,spotify,6/25/2021,https://i.scdn.co/image/ab67616d0000b2734df3245f26298a1579ecc321,https://p.scdn.co/mp3-preview/01b49a95f322c2c708b48e56a9da43777620af9b?cid=774b29d4f13844c495f206cafdad9c86,5A,0,5,6,A,6A,
spotify:track:46IZ0fSY2mpAiktS3KOqds,Adele,Easy On Me,84,82,0.604,0.366,-7.519,0.0282,0.578,0,0.133,0.13,141.981,4,224695,spotify,11/19/2021,https://i.scdn.co/image/ab67616d0000b273c6b577e4c4a6d326354a89f7,https://p.scdn.co/mp3-preview/3ca514309c910bb73a9e3ef8092306900af06fa6?cid=774b29d4f13844c495f206cafdad9c86,5B,1,5,6,B,6B,
spotify:track:6I3mqTwhRpn34SLVafSH7G,Justin Bieber,Ghost,89,86,0.601,0.741,-5.569,0.0478,0.185,0,0.415,0.441,153.96,4,153190,spotify,3/19/2021,https://i.scdn.co/image/ab67616d0000b273e6f407c7f3a0ec98845e4431,https://p.scdn.co/mp3-preview/0d9a9c01928559bfef66e7bbd03f9bce5f840284?cid=774b29d4f13844c495f206cafdad9c86,2B,1,2,3,B,3B,
spotify:track:0QBzMgT7NIeoCYy3sJCof1,"Camila Cabello, Ed Sheeran",Bam Bam (feat. Ed Sheeran),80,84,0.756,0.697,-6.377,0.0401,0.182,0,0.333,0.956,94.996,4,206071,spotify,3/4/2022,https://i.scdn.co/image/ab67616d0000b273364ef5f9057092741f667fea,https://p.scdn.co/mp3-preview/c7d17a94330a3789118aa4d7a8823fcc1f049125?cid=774b29d4f13844c495f206cafdad9c86,8B,1,8,9,B,9B,
spotify:track:58HvfVOeJY7lUuCqF0m3ly,Elley Duhé,MIDDLE OF THE NIGHT,75,88,0.41,0.611,-8.271,0.0467,0.0228,0,0.116,0.0899,185.727,3,184448,spotify,1/10/2020,https://i.scdn.co/image/ab67616d0000b27353a2e11c1bde700722fecd2e,https://p.scdn.co/mp3-preview/01c7e5d3addb5c2f8535145f0136087836882525?cid=774b29d4f13844c495f206cafdad9c86,4A,0,4,5,A,5A,
spotify:track:1O2pcBJGej0pmH2Y9XZMs6,Cris Mj,Una Noche en Medellín,77,87,0.87,0.548,-5.253,0.077,0.0924,0,0.0534,0.832,96.018,4,153750,spotify,1/21/2022,https://i.scdn.co/image/ab67616d0000b273697ed12671078b5dee48f0ad,https://p.scdn.co/mp3-preview/dfe61a7a42720eeb10aadaecdf6eaf1d4cf8e59f?cid=774b29d4f13844c495f206cafdad9c86,10A,0,10,11,A,11A,
spotify:track:0e8nrvls4Qqv5Rfa2UhqmO,Lil Nas X,THATS WHAT I WANT,81,85,0.737,0.846,-4.51,0.22,0.0061,0,0.0486,0.546,87.981,4,143901,spotify,9/17/2021,https://i.scdn.co/image/ab67616d0000b273be82673b5f79d9658ec0a9fd,https://p.scdn.co/mp3-preview/d62f4961618e4b4d40d823a11c6a6c1bf3fbd649?cid=774b29d4f13844c495f206cafdad9c86,1A,0,1,2,A,2A,
spotify:track:3uUuGVFu1V7jTQL60S1r8z,"Lost Frequencies, Calum Scott",Where Are You Now,75,87,0.671,0.636,-8.117,0.103,0.515,0.0004,0.172,0.262,120.966,4,148197,spotify,7/30/2021,https://i.scdn.co/image/ab67616d0000b2738d7a7f1855b04104ba59c18b,https://p.scdn.co/mp3-preview/822c97661e9d8a4cdbc9bebf8b414b95d982ee81?cid=774b29d4f13844c495f206cafdad9c86,6A,0,6,7,A,7A,
spotify:track:59CfNbkERJ3NoTXDvoURjj,Dove Cameron,Boyfriend,72,84,0.345,0.612,-6.543,0.0608,0.232,0,0.194,0.232,179.773,3,153000,spotify,2/11/2022,https://i.scdn.co/image/ab67616d0000b2730397f50cb9dc5393db5d08bc,https://p.scdn.co/mp3-preview/53120317c1fc5576aa178f37ddfa991f6eabf0d6?cid=774b29d4f13844c495f206cafdad9c86,7A,0,7,8,A,8A,
spotify:track:3rmo8F54jFF8OgYsqTxm5d,Ed Sheeran,Bad Habits,89,86,0.807,0.893,-3.745,0.0347,0.0451,0,0.366,0.537,126.011,4,230747,spotify,10/29/2021,https://i.scdn.co/image/ab67616d0000b273ef24c3fdbf856340d55cfeb2,https://p.scdn.co/mp3-preview/043f28a973add316f01a36a68f870f588d1dbb8e?cid=774b29d4f13844c495f206cafdad9c86,11A,0,11,12,A,12A,
spotify:track:1SOClUWhOi8vHZYMz3GluK,Jaymes Young,Infinity,70,84,0.671,0.673,-6.941,0.0444,0.148,0.0001,0.304,0.494,121.963,4,237720,spotify,6/23/2017,https://i.scdn.co/image/ab67616d0000b273a9897f65d1ead1be10a51e3f,https://p.scdn.co/mp3-preview/3b832402a7ef08d768b9a97e7d0738c0cd9a6dbb?cid=774b29d4f13844c495f206cafdad9c86,11A,0,11,12,A,12A,
spotify:track:2B4GHvToeLTOBB4QLzW3Ni,Farruko,Pepas,83,73,0.762,0.766,-3.955,0.0343,0.0078,0.0001,0.128,0.442,130.001,4,287120,spotify,10/1/2021,https://i.scdn.co/image/ab67616d0000b273f1bd89fe6542ac73b8555f73,https://p.scdn.co/mp3-preview/e46f728ef2b8b46194fde96da9bb64b6fa0619db?cid=774b29d4f13844c495f206cafdad9c86,7B,1,7,8,B,8B,
spotify:track:18asYwWugKjjsihZ0YvRxO,"Tiësto, Ava Max",The Motto,82,84,0.754,0.763,-4.627,0.0435,0.0301,0,0.0901,0.464,117.953,4,164819,spotify,11/4/2021,https://i.scdn.co/image/ab67616d0000b2736b64f7a7e0e7af3d604ab41e,https://p.scdn.co/mp3-preview/bf5bc1080a2416f74152f30febd4495e310c8140?cid=774b29d4f13844c495f206cafdad9c86,7A,0,7,8,A,8A,
spotify:track:4ZtFanR9U6ndgddUvNcjcG,Olivia Rodrigo,good 4 u,83,86,0.563,0.664,-5.044,0.154,0.335,0,0.0849,0.688,166.928,4,178147,spotify,5/21/2021,https://i.scdn.co/image/ab67616d0000b273a91c10fe9472d9bd89802e5a,https://p.scdn.co/mp3-preview/3849f6e821a9f55bc736e53791b8d88938e3034e?cid=774b29d4f13844c495f206cafdad9c86,9B,1,9,10,B,10B,
spotify:track:46HNZY1i7O6jwTA7Slo2PI,"Coldplay, BTS",My Universe,88,80,0.573,0.711,-6.268,0.0406,0.0114,0,0.328,0.47,105.006,4,226198,spotify,10/15/2021,https://i.scdn.co/image/ab67616d0000b273ec10f247b100da1ce0d80b6d,https://p.scdn.co/mp3-preview/c5f3807d36abd0365d49e8c45d51b11a1a5384b9?cid=774b29d4f13844c495f206cafdad9c86,1A,0,1,2,A,2A,
spotify:track:4SqWKzw0CbA05TGszDgMlc,The Walters,I Love You So,70,87,0.575,0.648,-4.891,0.0358,0.583,0,0.115,0.466,75.977,4,160240,spotify,11/28/2014,https://i.scdn.co/image/ab67616d0000b2739214ff0109a0e062f8a6cf0f,https://p.scdn.co/mp3-preview/7812b6880bdc66c8c32a34e78bb9a48a3e001d2c?cid=774b29d4f13844c495f206cafdad9c86,10B,1,10,11,B,11B,
spotify:track:0VjIjW4GlUZAMYd2vXMi3b,The Weeknd,Blinding Lights,93,90,0.514,0.73,-5.934,0.0598,0.0015,0.0001,0.0897,0.334,171.005,4,200040,spotify,3/20/2020,https://i.scdn.co/image/ab67616d0000b2738863bc11d2aa12b54f5aeb36,https://p.scdn.co/mp3-preview/579494c4709a8cc91687e487566c315dee104f9e?cid=774b29d4f13844c495f206cafdad9c86,1B,1,1,2,B,2B,
spotify:track:4gzsuuZypVbxs0Af1LSZyB,"Tainy, Bad Bunny, Julieta Venegas",Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),77,85,0.639,0.703,-6.33,0.0794,0.0889,0.00000178,0.0865,0.138,169.888,4,207301,spotify,10/5/2021,https://i.scdn.co/image/ab67616d0000b273abe9c2b5f03653d6b87696e6,https://p.scdn.co/mp3-preview/997d024aaabd3188e9842acc0c358df5e1460df7?cid=774b29d4f13844c495f206cafdad9c86,4A,0,4,5,A,5A,
spotify:track:7mFj0LlWtEJaEigguaWqYh,"Megan Thee Stallion, Dua Lipa",Sweetest Pie,79,77,0.814,0.628,-7.178,0.221,0.167,0,0.101,0.677,123.977,4,201334,spotify,3/11/2022,https://i.scdn.co/image/ab67616d0000b2738364ea7b6e54e63c82c568cf,https://p.scdn.co/mp3-preview/97563b6b9b1b1d28c2d542fe06f70f1a55c6fae1?cid=774b29d4f13844c495f206cafdad9c86,7B,1,7,8,B,8B,
spotify:track:2WL6GQzPuK9Nrpy9XwNEbz,Nirvana,Something In The Way,80,73,0.426,0.225,-12.422,0.0291,0.823,0.367,0.11,0.0643,104.506,4,232204,spotify,9/24/1991,https://i.scdn.co/image/ab67616d0000b273444f118a9126af9e1483dcc0,https://p.scdn.co/mp3-preview/807721b1e4fee817bb89e6bd575a51280bc77dec?cid=774b29d4f13844c495f206cafdad9c86,8B,1,8,9,B,9B,
spotify:track:7jtQIBanIiJOMS6RyCx6jZ,Tom Odell,Another Love,78,92,0.442,0.538,-8.55,0.0451,0.717,0,0.09,0.139,122.758,4,244360,spotify,6/17/2013,https://i.scdn.co/image/ab67616d0000b2731b51f809c31f0d98f67c0b7d,https://p.scdn.co/mp3-preview/3d0645699f24cf41b4d517478df5a04bcb04b25b?cid=774b29d4f13844c495f206cafdad9c86,4A,0,4,5,A,5A,
spotify:track:20on25jryn53hWghthWWW3,"ACRAZE, Cherish",Do It To It,68,86,0.854,0.806,-8.262,0.0886,0.0209,0.0542,0.0703,0.637,124.927,4,157890,spotify,8/20/2021,https://i.scdn.co/image/ab67616d0000b27384d413b195aac8a69cc6e5c6,https://p.scdn.co/mp3-preview/187aea9020bb024adfbb0e19e7b6022a2996e4ed?cid=774b29d4f13844c495f206cafdad9c86,11A,0,11,12,A,12A,
spotify:track:2QjOHCTQ1Jl3zawyYOpxh6,The Neighbourhood,Sweater Weather,83,92,0.612,0.807,-2.81,0.0336,0.0495,0.0177,0.101,0.398,124.053,4,240400,spotify,4/19/2013,https://i.scdn.co/image/ab67616d0000b2738265a736a1eb838ad5a0b921,https://p.scdn.co/mp3-preview/387541e6cab7e39e27acdb2c80ae6274b1182836?cid=774b29d4f13844c495f206cafdad9c86,10B,1,10,11,B,11B,
spotify:track:2JPLbjOn0wPCngEot2STUS,Bad Bunny,Yonaguni,97,86,0.644,0.648,-4.601,0.118,0.276,0,0.135,0.44,179.951,4,206710,spotify,6/4/2021,https://i.scdn.co/image/ab67616d0000b27364afd6879102d03460bd3ad9,https://p.scdn.co/mp3-preview/6db656eb4560c68f2502ee9ce9a2837da7ba0000?cid=774b29d4f13844c495f206cafdad9c86,1B,1,1,2,B,2B,
spotify:track:3Vi5XqYrmQgOYBajMWSvCi,Doja Cat,Need to Know,86,82,0.664,0.609,-6.509,0.0707,0.304,0,0.0926,0.194,130.041,4,210560,spotify,6/25/2021,https://i.scdn.co/image/ab67616d0000b2734df3245f26298a1579ecc321,https://p.scdn.co/mp3-preview/c707247354131537f5d7b0935f38db827711e76c?cid=774b29d4f13844c495f206cafdad9c86,1B,1,1,2,B,2B,
spotify:track:2eAvDnpXP5W0cVtiI0PUxV,Ruth B.,Dandelions,74,89,0.609,0.692,-2.958,0.0259,0.0157,0,0.0864,0.454,116.959,3,233720,spotify,5/5/2017,https://i.scdn.co/image/ab67616d0000b27397e971f3e53475091dc8d707,https://p.scdn.co/mp3-preview/e46c33f7456afa43a05ced40825ce5aa1ee78f7e?cid=774b29d4f13844c495f206cafdad9c86,1B,1,1,2,B,2B,
spotify:track:52xJxFP6TqMuO4Yt0eOkMz,"Carolina Gaitán - La Gaita, Mauro Castillo, Adassa, Rhenzy Feliz, Diane Guerrero, Stephanie Beatriz, Encanto - Cast",We Don't Talk About Bruno,61,78,0.577,0.45,-8.516,0.0834,0.357,0,0.111,0.83,205.863,4,216120,spotify,11/19/2021,https://i.scdn.co/image/ab67616d0000b273e1ac646ed6f25125e2a77229,https://p.scdn.co/mp3-preview/ef3216e8ff9d8c6ec5ab7b6472d540774e36502d?cid=774b29d4f13844c495f206cafdad9c86,0A,0,0,1,A,1A,
spotify:track:3DarAbFujv6eYNliUTyqtz,"Doja Cat, SZA",Kiss Me More (feat. SZA),86,80,0.764,0.705,-3.463,0.0284,0.259,0.0001,0.12,0.781,110.97,4,208667,spotify,6/25/2021,https://i.scdn.co/image/ab67616d0000b2734df3245f26298a1579ecc321,https://p.scdn.co/mp3-preview/981b61d494e16ae618bbbc1aaafa62a8066530fa?cid=774b29d4f13844c495f206cafdad9c86,8B,1,8,9,B,9B,
spotify:track:7BDHDiidJ8WV349p3HTxTV,Stray Kids,MANIAC,81,80,0.744,0.8,-2.63,0.266,0.181,0,0.0746,0.722,89.925,4,182758,spotify,3/18/2022,https://i.scdn.co/image/ab67616d0000b27348eefbb034760e932f571790,https://p.scdn.co/mp3-preview/9b605c29bed8ddd657360a2e2a8b275c316bac2f?cid=774b29d4f13844c495f206cafdad9c86,1B,1,1,2,B,2B,
spotify:track:3AVXwaOGCEL8cmBecfcsFJ,Charlie Puth,Light Switch,83,72,0.69,0.626,-5.693,0.306,0.105,0.0003,0.0881,0.912,184.009,4,185681,spotify,1/19/2022,https://i.scdn.co/image/ab67616d0000b273101337d65122832b36bfc928,https://p.scdn.co/mp3-preview/4c94281d33ab4829166ef70d0b2f3e05a136c639?cid=774b29d4f13844c495f206cafdad9c86,6B,1,6,7,B,7B,
spotify:track:5nujrmhLynf4yMoMtj8AQF,"Dua Lipa, DaBaby",Levitating (feat. DaBaby),87,84,0.702,0.825,-3.787,0.0601,0.0088,0,0.0674,0.915,102.977,4,203064,spotify,3/27/2020,https://i.scdn.co/image/ab67616d0000b273d4daf28d55fe4197ede848be,https://p.scdn.co/mp3-preview/baa8859b39dc78685642e1adfe60ec5ef8b3a5cf?cid=774b29d4f13844c495f206cafdad9c86,6A,0,6,7,A,7A,
spotify:track:5CZ40GBx1sQ9agT82CLQCT,Olivia Rodrigo,traitor,83,86,0.38,0.339,-7.885,0.0338,0.691,0,0.12,0.0849,100.607,4,229227,spotify,5/21/2021,https://i.scdn.co/image/ab67616d0000b273a91c10fe9472d9bd89802e5a,https://p.scdn.co/mp3-preview/3890df12fac1e20b44d6b2c80a3622558e334aeb?cid=774b29d4f13844c495f206cafdad9c86,3B,1,3,4,B,4B,
spotify:track:1oFAF1hdPOickyHgbuRjyX,"The Weeknd, Ariana Grande",Save Your Tears (Remix) (with Ariana Grande) - Bonus Track,93,81,0.65,0.825,-4.645,0.0325,0.0215,0,0.0936,0.593,118.091,4,191014,spotify,3/20/2020,https://i.scdn.co/image/ab67616d0000b273b5097b81179824803664aaaf,https://p.scdn.co/mp3-preview/87da1dfc9630689b55d3017fd7aed3262b25699e?cid=774b29d4f13844c495f206cafdad9c86,0B,1,0,1,B,1B,
spotify:track:70AYiGbc4mWZGEqiipBBDb,ROSALÍA,CANDY,84,70,0.638,0.49,-5.726,0.226,0.885,0.0116,0.156,0.403,179.905,4,193480,spotify,3/18/2022,https://i.scdn.co/image/ab67616d0000b2730c179967a265de0fc76382fe,https://p.scdn.co/mp3-preview/93d632364d661cdab74230dbaa1ccb101496a73d?cid=774b29d4f13844c495f206cafdad9c86,4A,0,4,5,A,5A,
spotify:track:531KGXtBroSrOX9LVmiIgc,Dave,Starlight,74,71,0.954,0.367,-9.551,0.288,0.341,0.00000548,0.0979,0.372,124.026,4,211935,spotify,3/3/2022,https://i.scdn.co/image/ab67616d0000b27320ce6b27651688ee8969cb2e,https://p.scdn.co/mp3-preview/41c06ecbe873bace2bf4985f38dbc2263702a3c8?cid=774b29d4f13844c495f206cafdad9c86,4A,0,4,5,A,5A,
spotify:track:2K7xn816oNHJZ0aVqdQsha,The Neighbourhood,Softcore,83,85,0.575,0.568,-5.509,0.03,0.0484,0.0004,0.286,0.37,93.986,4,206280,spotify,11/2/2018,https://i.scdn.co/image/ab67616d0000b2739b6ac98a52f62d5cb473da40,https://p.scdn.co/mp3-preview/0446c69be3d5deb4ee925aac67261eeada4eb73b?cid=774b29d4f13844c495f206cafdad9c86,9A,0,9,10,A,10A,
spotify:track:1SC5rEoYDGUK4NfG82494W,Lil Nas X,MONTERO (Call Me By Your Name),81,82,0.593,0.503,-6.725,0.22,0.293,0,0.405,0.71,178.781,4,137704,spotify,9/17/2021,https://i.scdn.co/image/ab67616d0000b273be82673b5f79d9658ec0a9fd,https://p.scdn.co/mp3-preview/a25aff06d2a2f2cf4c5d8d9a7e45ce50789cab50?cid=774b29d4f13844c495f206cafdad9c86,8A,0,8,9,A,9A,
spotify:track:5zNxUkUW9WiV5oyg6gh2wB,"PEDRO SAMPAIO, Mc Pedrinho",DANÇARINA,69,74,0.778,0.571,-4.776,0.0788,0.0423,0,0.0964,0.554,134.999,4,110222,spotify,2/2/2022,https://i.scdn.co/image/ab67616d0000b27318313f96fb2cecc502a34f85,https://p.scdn.co/mp3-preview/c0e15a34bdd725c3efe5714b6e2e83f4f2fddc4a?cid=774b29d4f13844c495f206cafdad9c86,9A,0,9,10,A,10A,
spotify:track:7lQ8MOhq6IN2w8EYcFNSUk,Eminem,Without Me,90,88,0.908,0.669,-2.827,0.0738,0.0029,0,0.237,0.662,112.238,4,290320,spotify,5/26/2002,https://i.scdn.co/image/ab67616d0000b2736ca5c90113b30c3c43ffb8f4,https://p.scdn.co/mp3-preview/1d63d428f0ac2ffe2f4434265031124747363500?cid=774b29d4f13844c495f206cafdad9c86,7B,1,7,8,B,8B,
spotify:track:6lX6l7OuA3qrnIRfdsr0dw,"Blessd, Justin Quiles, Lenny Tavárez",Medallo,74,79,0.787,0.7,-4.598,0.0768,0.568,0.0005,0.663,0.791,90.02,4,233453,spotify,10/27/2021,https://i.scdn.co/image/ab67616d0000b2730a0ee97e8ba4373476538f19,https://p.scdn.co/mp3-preview/7430d7b1e6d0f930150d1f2e6e320f3efbcb57ff?cid=774b29d4f13844c495f206cafdad9c86,4A,0,4,5,A,5A,
spotify:track:1mWdTewIgB3gtBM3TOSFhB,BTS,Butter,90,74,0.759,0.459,-5.187,0.0948,0.0032,0,0.0906,0.695,109.997,4,164442,spotify,6/4/2021,https://i.scdn.co/image/ab67616d0000b273240447f2da1433d8f4303596,https://p.scdn.co/mp3-preview/e93bc746bea9688b7b1ac5648cd678f74a0d1933?cid=774b29d4f13844c495f206cafdad9c86,8B,1,8,9,B,9B,
spotify:track:1ZdhOMWyFR8Iv9eylMGYg2,Labrinth,Mount Everest,78,82,0.494,0.428,-7.239,0.205,0.236,0.0698,0.0816,0.44,87.724,4,157497,spotify,11/22/2019,https://i.scdn.co/image/ab67616d0000b273e4c03429788f0aff263a5fc6,https://p.scdn.co/mp3-preview/fec7729d902f78dbfc1c1743a884a2bd09e996e4?cid=774b29d4f13844c495f206cafdad9c86,0A,0,0,1,A,1A,
spotify:track:2rDZhKnPaPG054ExZ6nXUS,Ryan Castro,Jordan,74,81,0.796,0.68,-5.555,0.37,0.0575,0.0007,0.103,0.71,179.923,4,176143,spotify,4/30/2021,https://i.scdn.co/image/ab67616d0000b273a60c2f9c4737c3319da3e5d4,,10A,0,10,11,A,11A,
spotify:track:5QO79kh1waicV47BqGRL3g,The Weeknd,Save Your Tears,93,88,0.68,0.826,-5.487,0.0309,0.0212,0,0.543,0.644,118.051,4,215627,spotify,3/20/2020,https://i.scdn.co/image/ab67616d0000b2738863bc11d2aa12b54f5aeb36,https://p.scdn.co/mp3-preview/0bf5eacd386918ce9b60225d1e967b6ec30147db?cid=774b29d4f13844c495f206cafdad9c86,0B,1,0,1,B,1B,
spotify:track:5wANPM4fQCJwkGd4rN57mH,Olivia Rodrigo,drivers license,83,86,0.561,0.431,-8.81,0.0578,0.768,0,0.106,0.137,143.875,4,242013,spotify,5/21/2021,https://i.scdn.co/image/ab67616d0000b273a91c10fe9472d9bd89802e5a,https://p.scdn.co/mp3-preview/3a145991602f4a7304d5227ce2268596d0f8e589?cid=774b29d4f13844c495f206cafdad9c86,10B,1,10,11,B,11B,
spotify:track:6Y46tOTRhkBamosyuWa6YX,"ROSALÍA, The Weeknd",LA FAMA (with The Weeknd),84,79,0.766,0.295,-7.893,0.0464,0.947,0,0.119,0.805,136.016,4,188107,spotify,3/18/2022,https://i.scdn.co/image/ab67616d0000b2730c179967a265de0fc76382fe,https://p.scdn.co/mp3-preview/199a06d25b58d731aa874df45f724381469864d5?cid=774b29d4f13844c495f206cafdad9c86,0A,0,0,1,A,1A,
spotify:track:58ge6dfP91o9oXMzq3XkIS,Arctic Monkeys,505,87,81,0.52,0.852,-5.866,0.0543,0.0024,0.0001,0.0733,0.234,140.267,4,253587,spotify,4/24/2007,https://i.scdn.co/image/ab67616d0000b2730c8ac83035e9588e8ad34b90,https://p.scdn.co/mp3-preview/47aca114cd367609671d27ba494c0d90cc5abf48?cid=774b29d4f13844c495f206cafdad9c86,0B,1,0,1,B,1B,
spotify:track:0Bv7O6fmZk3GrNQFYJaXPn,"La Pantera, Quevedo, Juseph, Abhir Hathi, Bejo, Cruz Cafuné, EL IMA","Cayó La Noche (feat. Cruz Cafuné, Abhir Hathi, Bejo, EL IMA) [Remix]",64,80,0.672,0.745,-5.269,0.3,0.438,0.00000929,0.0699,0.739,173.974,4,413111,spotify,1/14/2022,https://i.scdn.co/image/ab67616d0000b2739b5d03db1266c2f8922a63a2,https://p.scdn.co/mp3-preview/9bbd4fd87efb3814c0745c5bc381bede84363872?cid=774b29d4f13844c495f206cafdad9c86,5A,0,5,6,A,6A,
spotify:track:4MzXwWMhyBbmu6hOcLVD49,"Bad Bunny, Jhay Cortez",DÁKITI,97,80,0.731,0.573,-10.059,0.0544,0.401,0.0001,0.113,0.145,109.928,4,205090,spotify,11/27/2020,https://i.scdn.co/image/ab67616d0000b273005ee342f4eef2cc6e8436ab,https://p.scdn.co/mp3-preview/4252db9634fc9143dafbcfc298e5957195d3bb32?cid=774b29d4f13844c495f206cafdad9c86,4A,0,4,5,A,5A,
spotify:track:6ylDpki1VpIsc525KC1ojF,Sebastian Yatra,Tacones Rojos,80,78,0.746,0.844,-3.499,0.0359,0.062,0,0.149,0.934,123.014,4,189333,spotify,1/28/2022,https://i.scdn.co/image/ab67616d0000b2739f6800546cfaaacb3fa4b145,https://p.scdn.co/mp3-preview/f74ac56b868db82596fb3a6b2fda8a634ca7c59b?cid=774b29d4f13844c495f206cafdad9c86,11A,0,11,12,A,12A,
